"";"municipio";"uf";"x"
"1283";"CACHOEIRA DOS ÍNDIOS";"PB";1
"1284";"CACIMBA DE AREIA";"PB";1
"1285";"CACIMBA DE DENTRO";"PB";1
"1286";"CACIMBAS";"PB";1
"1287";"CAIÇARA";"PB";1
"1288";"CAJAZEIRAS";"PB";1
"1289";"CAJAZEIRINHAS";"PB";1
"1290";"CALDAS BRANDÃO";"PB";1
"1291";"CAMALAÚ";"PB";1
"1292";"CAMPINA GRANDE";"PB";1
"1293";"CAPIM";"PB";1
"1294";"CARAÚBAS";"PB";1
"1295";"CARRAPATEIRA";"PB";1
"1296";"CASSERENGUE";"PB";1
"1297";"CATINGUEIRA";"PB";1
"1298";"CATOLÉ DO ROCHA";"PB";1
"1299";"CATURITÉ";"PB";1
"1300";"CONCEIÇÃO";"PB";1
"1301";"CONDADO";"PB";1
"1302";"CONDE";"PB";1
"1303";"CONGO";"PB";1
"1304";"COREMAS";"PB";1
"1305";"COXIXOLA";"PB";1
"1306";"CRUZ DO ESPÍRITO SANTO";"PB";1
"1307";"CUBATI";"PB";1
"1308";"CUITÉ";"PB";1
"1309";"CUITÉ DE MAMANGUAPE";"PB";1
"1310";"CUITEGI";"PB";1
"1311";"CURRAL DE CIMA";"PB";1
"1312";"CURRAL VELHO";"PB";1
"1313";"DAMIÃO";"PB";1
"1314";"DESTERRO";"PB";1
"1315";"DIAMANTE";"PB";1
"1316";"DONA INÊS";"PB";1
"1317";"DUAS ESTRADAS";"PB";1
"1318";"EMAS";"PB";1
"1319";"ESPERANÇA";"PB";1
"1320";"FAGUNDES";"PB";1
"1321";"FREI MARTINHO";"PB";1
"1322";"GADO BRAVO";"PB";1
"1323";"GUARABIRA";"PB";1
"1324";"GURINHÉM";"PB";1
"1325";"GURJÃO";"PB";1
"1326";"IBIARA";"PB";1
"1327";"IGARACY";"PB";1
"1328";"IMACULADA";"PB";1
"1329";"INGÁ";"PB";1
"1330";"ITABAIANA";"PB";1
"1331";"ITAPORANGA";"PB";1
"1332";"ITAPOROROCA";"PB";1
"1333";"ITATUBA";"PB";1
"1334";"JACARAÚ";"PB";1
"1335";"JERICÓ";"PB";1
"1336";"JOÃO PESSOA";"PB";1
"1337";"JOCA CLAUDINO";"PB";1
"1338";"JUAREZ TÁVORA";"PB";1
"1339";"JUAZEIRINHO";"PB";1
"1340";"JUNCO DO SERIDÓ";"PB";1
"1341";"JURIPIRANGA";"PB";1
"1342";"JURU";"PB";1
"1343";"LAGOA";"PB";1
"1344";"LAGOA DE DENTRO";"PB";1
"1345";"LAGOA SECA";"PB";1
"1346";"LASTRO";"PB";1
"1347";"LIVRAMENTO";"PB";1
"1348";"LOGRADOURO";"PB";1
"1349";"LUCENA";"PB";1
"1350";"MÃE D'ÁGUA";"PB";1
"1351";"MALTA";"PB";1
"1352";"MAMANGUAPE";"PB";1
"1353";"MANAÍRA";"PB";1
"1354";"MARCAÇÃO";"PB";1
"1355";"MARI";"PB";1
"1356";"MARIZÓPOLIS";"PB";1
"1357";"MASSARANDUBA";"PB";1
"1358";"MATARACA";"PB";1
"1359";"MATINHAS";"PB";1
"1360";"MATO GROSSO";"PB";1
"1361";"MATURÉIA";"PB";1
"1362";"MOGEIRO";"PB";1
"1363";"MONTADAS";"PB";1
"1364";"MONTE HOREBE";"PB";1
"1365";"MONTEIRO";"PB";1
"1366";"MULUNGU";"PB";1
"1367";"NATUBA";"PB";1
"1368";"NAZAREZINHO";"PB";1
"1369";"NOVA FLORESTA";"PB";1
"1370";"NOVA OLINDA";"PB";1
"1371";"NOVA PALMEIRA";"PB";1
"1372";"OLHO D'ÁGUA";"PB";1
"1373";"OLIVEDOS";"PB";1
"1374";"OURO VELHO";"PB";1
"1375";"PARARI";"PB";1
"1376";"PASSAGEM";"PB";1
"1377";"PATOS";"PB";1
"1378";"PAULISTA";"PB";1
"1379";"PEDRA BRANCA";"PB";1
"1380";"PEDRA LAVRADA";"PB";1
"1381";"PEDRAS DE FOGO";"PB";1
"1382";"PEDRO RÉGIS";"PB";1
"1383";"PIANCÓ";"PB";1
"1384";"PICUÍ";"PB";1
"1385";"PILAR";"PB";1
"1386";"PILÕES";"PB";1
"1387";"PILÕEZINHOS";"PB";1
"1388";"PIRPIRITUBA";"PB";1
"1389";"PITIMBU";"PB";1
"1390";"POCINHOS";"PB";1
"1391";"POÇO DANTAS";"PB";1
"1392";"POÇO DE JOSÉ DE MOURA";"PB";1
"1393";"POMBAL";"PB";1
"1394";"PRATA";"PB";1
"1395";"PRINCESA ISABEL";"PB";1
"1396";"PUXINANÃ";"PB";1
"1397";"QUEIMADAS";"PB";1
"1398";"QUIXABA";"PB";1
"1399";"REMÍGIO";"PB";1
"1400";"RIACHÃO";"PB";1
"1401";"RIACHÃO DO BACAMARTE";"PB";1
"1402";"RIACHÃO DO POÇO";"PB";1
"1403";"RIACHO DE SANTO ANTÔNIO";"PB";1
"1404";"RIACHO DOS CAVALOS";"PB";1
"1405";"RIO TINTO";"PB";1
"1406";"SALGADINHO";"PB";1
"1407";"SALGADO DE SÃO FÉLIX";"PB";1
"1408";"SANTA CECÍLIA";"PB";1
"1409";"SANTA CRUZ";"PB";1
"1410";"SANTA HELENA";"PB";1
"1411";"SANTA INÊS";"PB";1
"1412";"SANTA LUZIA";"PB";1
"1413";"SANTA RITA";"PB";1
"1414";"SANTA TERESINHA";"PB";1
"1415";"SANTANA DE MANGUEIRA";"PB";1
"1416";"SANTANA DOS GARROTES";"PB";1
"1417";"SANTO ANDRÉ";"PB";1
"1418";"SÃO BENTINHO";"PB";1
"1419";"SÃO BENTO";"PB";1
"1420";"SÃO DOMINGOS";"PB";1
"1421";"SÃO DOMINGOS DO CARIRI";"PB";1
"1422";"SÃO FRANCISCO";"PB";1
"1423";"SÃO JOÃO DO CARIRI";"PB";1
"1424";"SÃO JOÃO DO RIO DO PEIXE";"PB";1
"1425";"SÃO JOÃO DO TIGRE";"PB";1
"1426";"SÃO JOSÉ DA LAGOA TAPADA";"PB";1
"1427";"SÃO JOSÉ DE CAIANA";"PB";1
"1428";"SÃO JOSÉ DE ESPINHARAS";"PB";1
"1429";"SÃO JOSÉ DE PIRANHAS";"PB";1
"1430";"SÃO JOSÉ DE PRINCESA";"PB";1
"1431";"SÃO JOSÉ DO BONFIM";"PB";1
"1432";"SÃO JOSÉ DO BREJO DO CRUZ";"PB";1
"1433";"SÃO JOSÉ DO SABUGI";"PB";1
"1434";"SÃO JOSÉ DOS CORDEIROS";"PB";1
"1435";"SÃO JOSÉ DOS RAMOS";"PB";1
"1436";"SÃO MAMEDE";"PB";1
"1437";"SÃO MIGUEL DE TAIPU";"PB";1
"1438";"SÃO SEBASTIÃO DE LAGOA DE ROÇA";"PB";1
"1439";"SÃO SEBASTIÃO DO UMBUZEIRO";"PB";1
"1440";"SÃO VICENTE DO SERIDÓ";"PB";1
"1441";"SAPÉ";"PB";1
"1442";"SERRA BRANCA";"PB";1
"1443";"SERRA DA RAIZ";"PB";1
"1444";"SERRA GRANDE";"PB";1
"1445";"SERRA REDONDA";"PB";1
"1446";"SERRARIA";"PB";1
"1447";"SERTÃOZINHO";"PB";1
"1448";"SOBRADO";"PB";1
"1449";"SOLÂNEA";"PB";1
"1450";"SOLEDADE";"PB";1
"1451";"SOSSÊGO";"PB";1
"1452";"SOUSA";"PB";1
"1453";"SUMÉ";"PB";1
"1454";"TACIMA";"PB";1
"1455";"TAPEROÁ";"PB";1
"1456";"TAVARES";"PB";1
"1457";"TEIXEIRA";"PB";1
"1458";"TENÓRIO";"PB";1
"1459";"TRIUNFO";"PB";1
"1460";"UIRAÚNA";"PB";1
"1461";"UMBUZEIRO";"PB";1
"1462";"VÁRZEA";"PB";1
"1463";"VIEIRÓPOLIS";"PB";1
"1464";"VISTA SERRANA";"PB";1
"1465";"ZABELÊ";"PB";1
"1466";"ABREU E LIMA";"PE";1
"1467";"AFOGADOS DA INGAZEIRA";"PE";1
"1468";"AFRÂNIO";"PE";1
"1469";"AGRESTINA";"PE";1
"1470";"ÁGUA PRETA";"PE";1
"1471";"ÁGUAS BELAS";"PE";1
"1472";"ALAGOINHA";"PE";1
"1473";"ALIANÇA";"PE";1
"1474";"ALTINHO";"PE";1
"1475";"AMARAJI";"PE";1
"1476";"ANGELIM";"PE";1
"1477";"ARAÇOIABA";"PE";1
"1478";"ARARIPINA";"PE";1
"1479";"ARCOVERDE";"PE";1
"1480";"BARRA DE GUABIRABA";"PE";1
"1481";"BARREIROS";"PE";1
"1482";"BELÉM DE MARIA";"PE";1
"1483";"BELÉM DO SÃO FRANCISCO";"PE";1
"1484";"BELO JARDIM";"PE";1
"1485";"BETÂNIA";"PE";1
"1486";"BEZERROS";"PE";1
"1487";"BODOCÓ";"PE";1
"1488";"BOM CONSELHO";"PE";1
"1489";"BOM JARDIM";"PE";1
"1490";"BONITO";"PE";1
"1491";"BREJÃO";"PE";1
"1492";"BREJINHO";"PE";1
"1493";"BREJO DA MADRE DE DEUS";"PE";1
"1494";"BUENOS AIRES";"PE";1
"1495";"BUÍQUE";"PE";1
"1496";"CABO DE SANTO AGOSTINHO";"PE";1
"1497";"CABROBÓ";"PE";1
"1498";"CACHOEIRINHA";"PE";1
"1499";"CAETÉS";"PE";1
"1500";"CALÇADO";"PE";1
"1501";"CALUMBI";"PE";1
"1502";"CAMARAGIBE";"PE";1
"1503";"CAMOCIM DE SÃO FÉLIX";"PE";1
"1504";"CAMUTANGA";"PE";1
"1505";"CANHOTINHO";"PE";1
"1506";"CAPOEIRAS";"PE";1
"1507";"CARNAÍBA";"PE";1
"1508";"CARNAUBEIRA DA PENHA";"PE";1
"1509";"CARPINA";"PE";1
"1510";"CARUARU";"PE";1
"1511";"CASINHAS";"PE";1
"1512";"CATENDE";"PE";1
"1513";"CEDRO";"PE";1
"1514";"CHÃ DE ALEGRIA";"PE";1
"1515";"CHÃ GRANDE";"PE";1
"1516";"CONDADO";"PE";1
"1517";"CORRENTES";"PE";1
"1518";"CORTÊS";"PE";1
"1519";"CUMARU";"PE";1
"1520";"CUPIRA";"PE";1
"1521";"CUSTÓDIA";"PE";1
"1522";"DORMENTES";"PE";1
"1523";"ESCADA";"PE";1
"1524";"EXU";"PE";1
"1525";"FEIRA NOVA";"PE";1
"1526";"FERNANDO DE NORONHA";"PE";1
"1527";"FERREIROS";"PE";1
"1528";"FLORES";"PE";1
"1529";"FLORESTA";"PE";1
"1530";"FREI MIGUELINHO";"PE";1
"1531";"GAMELEIRA";"PE";1
"1532";"GARANHUNS";"PE";1
"1533";"GLÓRIA DO GOITÁ";"PE";1
"1534";"GOIANA";"PE";1
"1535";"GRANITO";"PE";1
"1536";"GRAVATÁ";"PE";1
"1537";"IATI";"PE";1
"1538";"IBIMIRIM";"PE";1
"1539";"IBIRAJUBA";"PE";1
"1540";"IGARASSU";"PE";1
"1541";"IGUARACY";"PE";1
"1542";"ILHA DE ITAMARACÁ";"PE";1
"1543";"INAJÁ";"PE";1
"1544";"INGAZEIRA";"PE";1
"1545";"IPOJUCA";"PE";1
"1546";"IPUBI";"PE";1
"1547";"ITACURUBA";"PE";1
"1548";"ITAÍBA";"PE";1
"1549";"ITAMBÉ";"PE";1
"1550";"ITAPETIM";"PE";1
"1551";"ITAPISSUMA";"PE";1
"1552";"ITAQUITINGA";"PE";1
"1553";"JABOATÃO DOS GUARARAPES";"PE";1
"1554";"JAQUEIRA";"PE";1
"1555";"JATAÚBA";"PE";1
"1556";"JATOBÁ";"PE";1
"1557";"JOÃO ALFREDO";"PE";1
"1558";"JOAQUIM NABUCO";"PE";1
"1559";"JUCATI";"PE";1
"1560";"JUPI";"PE";1
"1561";"JUREMA";"PE";1
"1562";"LAGOA DE ITAENGA";"PE";1
"1563";"LAGOA DO CARRO";"PE";1
"1564";"LAGOA DO OURO";"PE";1
"1565";"LAGOA DOS GATOS";"PE";1
"1566";"LAGOA GRANDE";"PE";1
"1567";"LAJEDO";"PE";1
"1568";"LIMOEIRO";"PE";1
"1569";"MACAPARANA";"PE";1
"1570";"MACHADOS";"PE";1
"1571";"MANARI";"PE";1
"1572";"MARAIAL";"PE";1
"1573";"MIRANDIBA";"PE";1
"1574";"MOREILÂNDIA";"PE";1
"1575";"MORENO";"PE";1
"1576";"NAZARÉ DA MATA";"PE";1
"1577";"OLINDA";"PE";1
"1578";"OROBÓ";"PE";1
"1579";"OROCÓ";"PE";1
"1580";"OURICURI";"PE";1
"1581";"PALMARES";"PE";1
"1582";"PALMEIRINA";"PE";1
"1583";"PANELAS";"PE";1
"1584";"PARANATAMA";"PE";1
"1585";"PARNAMIRIM";"PE";1
"1586";"PASSIRA";"PE";1
"1587";"PAUDALHO";"PE";1
"1588";"PAULISTA";"PE";1
"1589";"PEDRA";"PE";1
"1590";"PESQUEIRA";"PE";1
"1591";"PETROLÂNDIA";"PE";1
"1592";"PETROLINA";"PE";1
"1593";"POÇÃO";"PE";1
"1594";"POMBOS";"PE";1
"1595";"PRIMAVERA";"PE";1
"1596";"QUIPAPÁ";"PE";1
"1597";"QUIXABA";"PE";1
"1598";"RECIFE";"PE";1
"1599";"RIACHO DAS ALMAS";"PE";1
"1600";"RIBEIRÃO";"PE";1
"1601";"RIO FORMOSO";"PE";1
"1602";"SAIRÉ";"PE";1
"1603";"SALGADINHO";"PE";1
"1604";"SALGUEIRO";"PE";1
"1605";"SALOÁ";"PE";1
"1606";"SANHARÓ";"PE";1
"1607";"SANTA CRUZ";"PE";1
"1608";"SANTA CRUZ DA BAIXA VERDE";"PE";1
"1609";"SANTA CRUZ DO CAPIBARIBE";"PE";1
"1610";"SANTA FILOMENA";"PE";1
"1611";"SANTA MARIA DA BOA VISTA";"PE";1
"1612";"SANTA MARIA DO CAMBUCÁ";"PE";1
"1613";"SANTA TEREZINHA";"PE";1
"1614";"SÃO BENEDITO DO SUL";"PE";1
"1615";"SÃO BENTO DO UNA";"PE";1
"1616";"SÃO CAITANO";"PE";1
"1617";"SÃO JOÃO";"PE";1
"1618";"SÃO JOAQUIM DO MONTE";"PE";1
"1619";"SÃO JOSÉ DA COROA GRANDE";"PE";1
"1620";"SÃO JOSÉ DO BELMONTE";"PE";1
"1621";"SÃO JOSÉ DO EGITO";"PE";1
"1622";"SÃO LOURENÇO DA MATA";"PE";1
"1623";"SÃO VICENTE FERRER";"PE";1
"1624";"SERRA TALHADA";"PE";1
"1625";"SERRITA";"PE";1
"1626";"SERTÂNIA";"PE";1
"1627";"SIRINHAÉM";"PE";1
"1628";"SOLIDÃO";"PE";1
"1629";"SURUBIM";"PE";1
"1630";"TABIRA";"PE";1
"1631";"TACAIMBÓ";"PE";1
"1632";"TACARATU";"PE";1
"1633";"TAMANDARÉ";"PE";1
"1634";"TAQUARITINGA DO NORTE";"PE";1
"1635";"TEREZINHA";"PE";1
"1636";"TERRA NOVA";"PE";1
"1637";"TIMBAÚBA";"PE";1
"1638";"TORITAMA";"PE";1
"1639";"TRACUNHAÉM";"PE";1
"1640";"TRINDADE";"PE";1
"1641";"TRIUNFO";"PE";1
"1642";"TUPANATINGA";"PE";1
"1643";"TUPARETAMA";"PE";1
"1644";"VENTUROSA";"PE";1
"1645";"VERDEJANTE";"PE";1
"1646";"VERTENTE DO LÉRIO";"PE";1
"1647";"VERTENTES";"PE";1
"1648";"VICÊNCIA";"PE";1
"1649";"VITÓRIA DE SANTO ANTÃO";"PE";1
"1650";"XEXÉU";"PE";1
"1651";"ÁGUA BRANCA";"AL";1
"1652";"ANADIA";"AL";1
"1653";"ARAPIRACA";"AL";1
"1654";"ATALAIA";"AL";1
"1655";"BARRA DE SANTO ANTÔNIO";"AL";1
"1656";"BARRA DE SÃO MIGUEL";"AL";1
"1657";"BATALHA";"AL";1
"1658";"BELÉM";"AL";1
"1659";"BELO MONTE";"AL";1
"1660";"BOCA DA MATA";"AL";1
"1661";"BRANQUINHA";"AL";1
"1662";"CACIMBINHAS";"AL";1
"1663";"CAJUEIRO";"AL";1
"1664";"CAMPESTRE";"AL";1
"1665";"CAMPO ALEGRE";"AL";1
"1666";"CAMPO GRANDE";"AL";1
"1667";"CANAPI";"AL";1
"1668";"CAPELA";"AL";1
"1669";"CARNEIROS";"AL";1
"1670";"CHÃ PRETA";"AL";1
"1671";"COITÉ DO NÓIA";"AL";1
"1672";"COLÔNIA LEOPOLDINA";"AL";1
"1673";"COQUEIRO SECO";"AL";1
"1674";"CORURIPE";"AL";1
"1675";"CRAÍBAS";"AL";1
"1676";"DELMIRO GOUVEIA";"AL";1
"1677";"DOIS RIACHOS";"AL";1
"1678";"ESTRELA DE ALAGOAS";"AL";1
"1679";"FEIRA GRANDE";"AL";1
"1680";"FELIZ DESERTO";"AL";1
"1681";"FLEXEIRAS";"AL";1
"1682";"GIRAU DO PONCIANO";"AL";1
"1683";"IBATEGUARA";"AL";1
"1684";"IGACI";"AL";1
"1685";"IGREJA NOVA";"AL";1
"1686";"INHAPI";"AL";1
"1687";"JACARÉ DOS HOMENS";"AL";1
"1688";"JACUÍPE";"AL";1
"1689";"JAPARATINGA";"AL";1
"1690";"JARAMATAIA";"AL";1
"1691";"JEQUIÁ DA PRAIA";"AL";1
"1692";"JOAQUIM GOMES";"AL";1
"1693";"JUNDIÁ";"AL";1
"1694";"JUNQUEIRO";"AL";1
"1695";"LAGOA DA CANOA";"AL";1
"1696";"LIMOEIRO DE ANADIA";"AL";1
"1697";"MACEIÓ";"AL";1
"1698";"MAJOR ISIDORO";"AL";1
"1699";"MAR VERMELHO";"AL";1
"1700";"MARAGOGI";"AL";1
"1701";"MARAVILHA";"AL";1
"1702";"MARECHAL DEODORO";"AL";1
"1703";"MARIBONDO";"AL";1
"1704";"MATA GRANDE";"AL";1
"1705";"MATRIZ DE CAMARAGIBE";"AL";1
"1706";"MESSIAS";"AL";1
"1707";"MINADOR DO NEGRÃO";"AL";1
"1708";"MONTEIRÓPOLIS";"AL";1
"1709";"MURICI";"AL";1
"1710";"NOVO LINO";"AL";1
"1711";"OLHO D'ÁGUA DAS FLORES";"AL";1
"1712";"OLHO D'ÁGUA DO CASADO";"AL";1
"1713";"OLHO D'ÁGUA GRANDE";"AL";1
"1714";"OLIVENÇA";"AL";1
"1715";"OURO BRANCO";"AL";1
"1716";"PALESTINA";"AL";1
"1717";"PALMEIRA DOS ÍNDIOS";"AL";1
"1718";"PÃO DE AÇÚCAR";"AL";1
"1719";"PARICONHA";"AL";1
"1720";"PARIPUEIRA";"AL";1
"1721";"PASSO DE CAMARAGIBE";"AL";1
"1722";"PAULO JACINTO";"AL";1
"1723";"PENEDO";"AL";1
"1724";"PIAÇABUÇU";"AL";1
"1725";"PILAR";"AL";1
"1726";"PINDOBA";"AL";1
"1727";"PIRANHAS";"AL";1
"1728";"POÇO DAS TRINCHEIRAS";"AL";1
"1729";"PORTO CALVO";"AL";1
"1730";"PORTO DE PEDRAS";"AL";1
"1731";"PORTO REAL DO COLÉGIO";"AL";1
"1732";"QUEBRANGULO";"AL";1
"1733";"RIO LARGO";"AL";1
"1734";"ROTEIRO";"AL";1
"1735";"SANTA LUZIA DO NORTE";"AL";1
"1736";"SANTANA DO IPANEMA";"AL";1
"1737";"SANTANA DO MUNDAÚ";"AL";1
"1738";"SÃO BRÁS";"AL";1
"1739";"SÃO JOSÉ DA LAJE";"AL";1
"1740";"SÃO JOSÉ DA TAPERA";"AL";1
"1741";"SÃO LUÍS DO QUITUNDE";"AL";1
"1742";"SÃO MIGUEL DOS CAMPOS";"AL";1
"1743";"SÃO MIGUEL DOS MILAGRES";"AL";1
"1744";"SÃO SEBASTIÃO";"AL";1
"1745";"SATUBA";"AL";1
"1746";"SENADOR RUI PALMEIRA";"AL";1
"1747";"TANQUE D'ARCA";"AL";1
"1748";"TAQUARANA";"AL";1
"1749";"TEOTÔNIO VILELA";"AL";1
"1750";"TRAIPU";"AL";1
"1751";"UNIÃO DOS PALMARES";"AL";1
"1752";"VIÇOSA";"AL";1
"1753";"AMPARO DE SÃO FRANCISCO";"SE";1
"1754";"AQUIDABÃ";"SE";1
"1755";"ARACAJU";"SE";1
"1756";"ARAUÁ";"SE";1
"1757";"AREIA BRANCA";"SE";1
"1758";"BARRA DOS COQUEIROS";"SE";1
"1759";"BOQUIM";"SE";1
"1760";"BREJO GRANDE";"SE";1
"1761";"CAMPO DO BRITO";"SE";1
"1762";"CANHOBA";"SE";1
"1763";"CANINDÉ DE SÃO FRANCISCO";"SE";1
"1764";"CAPELA";"SE";1
"1765";"CARIRA";"SE";1
"1766";"CARMÓPOLIS";"SE";1
"1767";"CEDRO DE SÃO JOÃO";"SE";1
"1768";"CRISTINÁPOLIS";"SE";1
"1769";"CUMBE";"SE";1
"1770";"DIVINA PASTORA";"SE";1
"1771";"ESTÂNCIA";"SE";1
"1772";"FEIRA NOVA";"SE";1
"1773";"FREI PAULO";"SE";1
"1774";"GARARU";"SE";1
"1775";"GENERAL MAYNARD";"SE";1
"1776";"GRACHO CARDOSO";"SE";1
"1777";"ILHA DAS FLORES";"SE";1
"1778";"INDIAROBA";"SE";1
"1779";"ITABAIANA";"SE";1
"1780";"ITABAIANINHA";"SE";1
"1781";"ITABI";"SE";1
"1782";"ITAPORANGA D'AJUDA";"SE";1
"1783";"JAPARATUBA";"SE";1
"1784";"JAPOATÃ";"SE";1
"1785";"LAGARTO";"SE";1
"1786";"LARANJEIRAS";"SE";1
"1787";"MACAMBIRA";"SE";1
"1788";"MALHADA DOS BOIS";"SE";1
"1789";"MALHADOR";"SE";1
"1790";"MARUIM";"SE";1
"1791";"MOITA BONITA";"SE";1
"1792";"MONTE ALEGRE DE SERGIPE";"SE";1
"1793";"MURIBECA";"SE";1
"1794";"NEÓPOLIS";"SE";1
"1795";"NOSSA SENHORA APARECIDA";"SE";1
"1796";"NOSSA SENHORA DA GLÓRIA";"SE";1
"1797";"NOSSA SENHORA DAS DORES";"SE";1
"1798";"NOSSA SENHORA DE LOURDES";"SE";1
"1799";"NOSSA SENHORA DO SOCORRO";"SE";1
"1800";"PACATUBA";"SE";1
"1801";"PEDRA MOLE";"SE";1
"1802";"PEDRINHAS";"SE";1
"1803";"PINHÃO";"SE";1
"1804";"PIRAMBU";"SE";1
"1805";"POÇO REDONDO";"SE";1
"1806";"POÇO VERDE";"SE";1
"1807";"PORTO DA FOLHA";"SE";1
"1808";"PROPRIÁ";"SE";1
"1809";"RIACHÃO DO DANTAS";"SE";1
"1810";"RIACHUELO";"SE";1
"1811";"RIBEIRÓPOLIS";"SE";1
"1812";"ROSÁRIO DO CATETE";"SE";1
"1813";"SALGADO";"SE";1
"1814";"SANTA LUZIA DO ITANHY";"SE";1
"1815";"SANTA ROSA DE LIMA";"SE";1
"1816";"SANTANA DO SÃO FRANCISCO";"SE";1
"1817";"SANTO AMARO DAS BROTAS";"SE";1
"1818";"SÃO CRISTÓVÃO";"SE";1
"1819";"SÃO DOMINGOS";"SE";1
"1820";"SÃO FRANCISCO";"SE";1
"1821";"SÃO MIGUEL DO ALEIXO";"SE";1
"1822";"SIMÃO DIAS";"SE";1
"1823";"SIRIRI";"SE";1
"1824";"TELHA";"SE";1
"1825";"TOBIAS BARRETO";"SE";1
"1826";"TOMAR DO GERU";"SE";1
"1827";"UMBAÚBA";"SE";1
"1828";"ABAÍRA";"BA";1
"1829";"ABARÉ";"BA";1
"1830";"ACAJUTIBA";"BA";1
"1831";"ADUSTINA";"BA";1
"1832";"ÁGUA FRIA";"BA";1
"1833";"AIQUARA";"BA";1
"1834";"ALAGOINHAS";"BA";1
"1835";"ALCOBAÇA";"BA";1
"1836";"ALMADINA";"BA";1
"1837";"AMARGOSA";"BA";1
"1838";"AMÉLIA RODRIGUES";"BA";1
"1839";"AMÉRICA DOURADA";"BA";1
"1840";"ANAGÉ";"BA";1
"1841";"ANDARAÍ";"BA";1
"1842";"ANDORINHA";"BA";1
"1843";"ANGICAL";"BA";1
"1844";"ANGUERA";"BA";1
"1845";"ANTAS";"BA";1
"1846";"ANTÔNIO CARDOSO";"BA";1
"1847";"ANTÔNIO GONÇALVES";"BA";1
"1848";"APORÁ";"BA";1
"1849";"APUAREMA";"BA";1
"1850";"ARAÇAS";"BA";1
"1851";"ARACATU";"BA";1
"1852";"ARACI";"BA";1
"1853";"ARAMARI";"BA";1
"1854";"ARATACA";"BA";1
"1855";"ARATUÍPE";"BA";1
"1856";"AURELINO LEAL";"BA";1
"1857";"BAIANÓPOLIS";"BA";1
"1858";"BAIXA GRANDE";"BA";1
"1859";"BANZAÊ";"BA";1
"1860";"BARRA";"BA";1
"1861";"BARRA DA ESTIVA";"BA";1
"1862";"BARRA DO CHOÇA";"BA";1
"1863";"BARRA DO MENDES";"BA";1
"1864";"BARRA DO ROCHA";"BA";1
"1865";"BARREIRAS";"BA";1
"1866";"BARRO ALTO";"BA";1
"1867";"BARRO PRETO";"BA";1
"1868";"BARROCAS";"BA";1
"1869";"BELMONTE";"BA";1
"1870";"BELO CAMPO";"BA";1
"1871";"BIRITINGA";"BA";1
"1872";"BOA NOVA";"BA";1
"1873";"BOA VISTA DO TUPIM";"BA";1
"1874";"BOM JESUS DA LAPA";"BA";1
"1875";"BOM JESUS DA SERRA";"BA";1
"1876";"BONINAL";"BA";1
"1877";"BONITO";"BA";1
"1878";"BOQUIRA";"BA";1
"1879";"BOTUPORÃ";"BA";1
"1880";"BREJÕES";"BA";1
"1881";"BREJOLÂNDIA";"BA";1
"1882";"BROTAS DE MACAÚBAS";"BA";1
"1883";"BRUMADO";"BA";1
"1884";"BUERAREMA";"BA";1
"1885";"BURITIRAMA";"BA";1
"1886";"CAATIBA";"BA";1
"1887";"CABACEIRAS DO PARAGUAÇU";"BA";1
"1888";"CACHOEIRA";"BA";1
"1889";"CACULÉ";"BA";1
"1890";"CAÉM";"BA";1
"1891";"CAETANOS";"BA";1
"1892";"CAETITÉ";"BA";1
"1893";"CAFARNAUM";"BA";1
"1894";"CAIRU";"BA";1
"1895";"CALDEIRÃO GRANDE";"BA";1
"1896";"CAMACAN";"BA";1
"1897";"CAMAÇARI";"BA";1
"1898";"CAMAMU";"BA";1
"1899";"CAMPO ALEGRE DE LOURDES";"BA";1
"1900";"CAMPO FORMOSO";"BA";1
"1901";"CANÁPOLIS";"BA";1
"1902";"CANARANA";"BA";1
"1903";"CANAVIEIRAS";"BA";1
"1904";"CANDEAL";"BA";1
"1905";"CANDEIAS";"BA";1
"1906";"CANDIBA";"BA";1
"1907";"CÂNDIDO SALES";"BA";1
"1908";"CANSANÇÃO";"BA";1
"1909";"CANUDOS";"BA";1
"1910";"CAPELA DO ALTO ALEGRE";"BA";1
"1911";"CAPIM GROSSO";"BA";1
"1912";"CARAÍBAS";"BA";1
"1913";"CARAVELAS";"BA";1
"1914";"CARDEAL DA SILVA";"BA";1
"1915";"CARINHANHA";"BA";1
"1916";"CASA NOVA";"BA";1
"1917";"CASTRO ALVES";"BA";1
"1918";"CATOLÂNDIA";"BA";1
"1919";"CATU";"BA";1
"1920";"CATURAMA";"BA";1
"1921";"CENTRAL";"BA";1
"1922";"CHORROCHÓ";"BA";1
"1923";"CÍCERO DANTAS";"BA";1
"1924";"CIPÓ";"BA";1
"1925";"COARACI";"BA";1
"1926";"COCOS";"BA";1
"1927";"CONCEIÇÃO DA FEIRA";"BA";1
"1928";"CONCEIÇÃO DO ALMEIDA";"BA";1
"1929";"CONCEIÇÃO DO COITÉ";"BA";1
"1930";"CONCEIÇÃO DO JACUÍPE";"BA";1
"1931";"CONDE";"BA";1
"1932";"CONDEÚBA";"BA";1
"1933";"CONTENDAS DO SINCORÁ";"BA";1
"1934";"CORAÇÃO DE MARIA";"BA";1
"1935";"CORDEIROS";"BA";1
"1936";"CORIBE";"BA";1
"1937";"CORONEL JOÃO SÁ";"BA";1
"1938";"CORRENTINA";"BA";1
